train_number,train_name,station_code,station_name,average_delay_minutes,pct_right_time,pct_slight_delay,pct_significant_delay,pct_cancelled_unknown,scraped_at,source_url
12509,Guwahati Sbc Express,PSA,PALASA,65.0,8.33,41.67,50.0,0.0,2025-09-27T20:07:45.317513+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,BAM,BRAHMAPUR,77.0,0.0,25.0,75.0,0.0,2025-09-27T20:07:47.136489+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,BALU,BALUGAN,82.0,0.0,16.67,83.33,0.0,2025-09-27T20:07:49.139586+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,KUR,KHURDA ROAD JN,79.0,8.33,16.67,75.0,0.0,2025-09-27T20:07:51.148540+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,BBS,BHUBANESWAR,79.0,0.0,25.0,75.0,0.0,2025-09-27T20:07:52.899933+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,CTC,CUTTACK,0.0,100.0,0.0,0.0,0.0,2025-09-27T20:07:54.542094+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,JJKR,JAJPUR K ROAD,,0.0,0.0,100.0,0.0,2025-09-27T20:07:57.066801+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,BHC,BHADRAKH,,0.0,0.0,100.0,0.0,2025-09-27T20:08:00.695472+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,BLS,BALASORE,174.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:02.445088+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,KGP,KHARAGPUR JN,205.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:04.179259+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,DKAE,DANKUNI,240.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:06.216401+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,BHP,BOLPUR S NIKTN,249.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:07.930790+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,RPH,RAMPUR HAT,245.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:09.494405+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,NFK,NEW FARAKKA JN,208.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:11.368276+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,MLDT,MALDA TOWN,197.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:13.106355+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,BOE,BARSOI JN,222.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:14.616429+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,KNE,KISHANGANJ,238.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:16.422827+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,NJP,NEW JALPAIGURI,241.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:18.192266+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,JPE,JALPAIGURI ROAD,219.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:19.780913+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,DQG,DHUPGURI,221.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:21.608139+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,NCB,NEW COOCH BEHAR,225.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:23.349310+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,NOQ,NEW ALIPURDAUR,232.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:25.233074+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,KOJ,KOKRAJHAR,252.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:27.142940+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,NBQ,NEW BONGAIGAON,222.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:29.122990+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,BPRD,BARPETA ROAD,230.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:30.841487+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,RNY,RANGIYA JN,248.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:32.825712+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,KYQ,KAMAKHYA,225.0,0.0,0.0,100.0,0.0,2025-09-27T20:08:34.699957+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12509,Guwahati Sbc Express,GHY,GUWAHATI,208.0,0.0,8.33,91.67,0.0,2025-09-27T20:08:36.874200+00:00,https://etrain.info/train/Guwahati-SBC-Express-12509/history?d=1y
12510,Sbc Guwahati Express,GHY,GUWAHATI,2.0,100.0,0.0,0.0,0.0,2025-09-27T20:08:44.638448+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,KYQ,KAMAKHYA,,100.0,0.0,0.0,0.0,2025-09-27T20:08:47.061651+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,RNY,RANGIYA JN,8.0,92.31,7.69,0.0,0.0,2025-09-27T20:08:51.057937+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BPRD,BARPETA ROAD,14.0,61.54,38.46,0.0,0.0,2025-09-27T20:08:52.916477+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,NBQ,NEW BONGAIGAON,3.0,100.0,0.0,0.0,0.0,2025-09-27T20:08:54.522631+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,KOJ,KOKRAJHAR,7.0,92.31,7.69,0.0,0.0,2025-09-27T20:08:58.744500+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,NOQ,NEW ALIPURDAUR,18.0,30.77,69.23,0.0,0.0,2025-09-27T20:09:01.008371+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,NCB,NEW COOCH BEHAR,21.0,23.08,76.92,0.0,0.0,2025-09-27T20:09:02.879403+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,DQG,DHUPGURI,29.0,7.69,92.31,0.0,0.0,2025-09-27T20:09:04.822924+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,JPE,JALPAIGURI ROAD,22.0,38.46,61.54,0.0,0.0,2025-09-27T20:09:06.829388+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,NJP,NEW JALPAIGURI,8.0,76.92,23.08,0.0,0.0,2025-09-27T20:09:08.458865+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,KNE,KISHANGANJ,20.0,69.23,30.77,0.0,0.0,2025-09-27T20:09:12.423687+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BOE,BARSOI JN,19.0,38.46,61.54,0.0,0.0,2025-09-27T20:09:14.195560+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,MLDT,MALDA TOWN,12.0,76.92,15.38,7.69,0.01,2025-09-27T20:09:15.762684+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,NFK,NEW FARAKKA JN,21.0,69.23,15.38,15.38,0.01,2025-09-27T20:09:17.580365+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,RPH,RAMPUR HAT,19.0,69.23,15.38,15.38,0.01,2025-09-27T20:09:19.555843+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BHP,BOLPUR S NIKTN,24.0,53.85,30.77,15.38,0.0,2025-09-27T20:09:23.542495+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,DKAE,DANKUNI,58.0,0.0,53.85,46.15,0.0,2025-09-27T20:09:25.210146+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,KGP,KHARAGPUR JN,78.0,0.0,46.15,53.85,0.0,2025-09-27T20:09:27.157112+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BLS,BALASORE,,0.0,23.08,76.92,0.0,2025-09-27T20:09:29.582815+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BHC,BHADRAKH,97.0,0.0,23.08,76.92,0.0,2025-09-27T20:09:31.683313+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,JJKR,JAJPUR K ROAD,97.0,0.0,23.08,76.92,0.0,2025-09-27T20:09:33.475739+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,CTC,CUTTACK,131.0,0.0,15.38,84.62,0.0,2025-09-27T20:09:35.173322+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BBS,BHUBANESWAR,124.0,0.0,7.69,92.31,0.0,2025-09-27T20:09:37.042883+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,KUR,KHURDA ROAD JN,119.0,0.0,15.38,84.62,0.0,2025-09-27T20:09:39.019404+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BALU,BALUGAN,126.0,0.0,7.69,92.31,0.0,2025-09-27T20:09:41.081979+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BAM,BRAHMAPUR,123.0,0.0,7.69,92.31,0.0,2025-09-27T20:09:42.933872+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,PSA,PALASA,110.0,0.0,15.38,84.62,0.0,2025-09-27T20:09:44.628867+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,CHE,SRIKAKULAM ROAD,112.0,0.0,15.38,84.62,0.0,2025-09-27T20:09:46.385592+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,VZM,VIZIANAGRAM JN,124.0,0.0,7.69,92.31,0.0,2025-09-27T20:09:48.038031+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,VSKP,VISAKHAPATNAM,133.0,0.0,15.38,84.62,0.0,2025-09-27T20:09:49.487379+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,RJY,RAJAMUNDRY,161.0,0.0,15.38,84.62,0.0,2025-09-27T20:09:50.831208+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BZA,VIJAYAWADA JN,158.0,0.0,15.38,84.62,0.0,2025-09-27T20:09:52.527454+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,PER,PERAMBUR,200.0,0.0,7.69,92.31,0.0,2025-09-27T20:09:54.299399+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,AJJ,ARAKKONAM,201.0,7.69,0.0,92.31,0.0,2025-09-27T20:09:55.730733+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,KPD,KATPADI JN,187.0,7.69,7.69,84.62,0.0,2025-09-27T20:09:57.084088+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,JTJ,JOLARPETTAI,182.0,7.69,7.69,84.62,0.0,2025-09-27T20:09:58.562546+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,BWT,BANGARAPET,198.0,7.69,7.69,84.62,0.0,2025-09-27T20:10:00.165259+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,KJM,KRISHNARAJAPURM,208.0,0.0,15.38,84.62,0.0,2025-09-27T20:10:02.217314+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
12510,Sbc Guwahati Express,SMVB,SMVT BENGALURU,169.0,15.38,0.0,84.62,0.0,2025-09-27T20:10:03.753849+00:00,https://etrain.info/train/SBC-Guwahati-Express-12510/history?d=1y
16339,Nagercoil Express,CSMT,C SHIVAJI TERM MUMBAI,5.0,94.12,0.0,5.88,0.0,2025-09-27T20:10:12.023787+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,DR,DADAR,9.0,94.12,0.0,5.88,0.0,2025-09-27T20:10:15.780595+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,TNA,THANE,13.0,88.24,5.88,5.88,0.0,2025-09-27T20:10:19.658035+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,KYN,KALYAN JN,26.0,5.88,88.24,5.88,0.0,2025-09-27T20:10:23.407639+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,KJT,KARJAT,,41.18,52.94,5.88,0.0,2025-09-27T20:10:25.441029+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,PUNE,PUNE JN,31.0,11.76,82.35,5.88,0.01,2025-09-27T20:10:26.947622+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,DD,DAUND JN,,5.88,82.35,11.76,0.0,2025-09-27T20:10:28.947045+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,KWV,KURDUVADI,35.0,0.0,88.24,11.76,0.0,2025-09-27T20:10:32.837838+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,SUR,SOLAPUR JN,52.0,0.0,88.24,11.76,0.0,2025-09-27T20:10:36.882890+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,KLBG,KALABURAGI JN,,35.29,52.94,11.76,0.0,2025-09-27T20:10:38.937698+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,SDB,SHAHABAD,27.0,29.41,58.82,11.76,0.01,2025-09-27T20:10:40.294110+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,WADI,WADI,10.0,88.24,5.88,5.88,0.0,2025-09-27T20:10:43.823684+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,YG,YADGIR,14.0,82.35,11.76,5.88,0.01,2025-09-27T20:10:45.613401+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,RC,RAICHUR,18.0,64.71,29.41,5.88,0.0,2025-09-27T20:10:49.053807+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,MALM,MANTHRALAYAM RD,,82.35,11.76,5.88,0.0,2025-09-27T20:10:50.856996+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,AD,ADONI,26.0,47.06,47.06,5.88,0.0,2025-09-27T20:10:54.438977+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,GTL,GUNTAKAL JN,19.0,58.82,35.29,5.88,0.01,2025-09-27T20:10:56.069087+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,ATP,ANANTAPUR,25.0,41.18,52.94,5.88,0.0,2025-09-27T20:10:59.785568+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,DMM,DHARMAVARAM JN,,58.82,35.29,5.88,0.0,2025-09-27T20:11:01.486546+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,KRY,KADIRI,23.0,58.82,35.29,5.88,0.01,2025-09-27T20:11:02.924378+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,MPL,MADANAPALLE RD,28.0,35.29,58.82,5.88,0.01,2025-09-27T20:11:04.471782+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,PIL,PILER,,70.59,23.53,5.88,0.0,2025-09-27T20:11:06.524660+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,PAK,PAKALA JN,36.0,11.76,82.35,5.88,0.01,2025-09-27T20:11:07.878810+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,CTO,CHITTOOR,35.0,17.65,70.59,11.76,0.0,2025-09-27T20:11:11.289690+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,KPD,KATPADI JN,19.0,47.06,52.94,0.0,0.0,2025-09-27T20:11:12.745959+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,TPT,TIRUPATTUR JN,13.0,70.59,29.41,0.0,0.0,2025-09-27T20:11:16.432342+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,SLY,SAMALPATTI,,52.94,47.06,0.0,0.0,2025-09-27T20:11:18.437869+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,SA,SALEM JN,23.0,11.76,88.24,0.0,0.0,2025-09-27T20:11:20.068248+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,NMKL,NAMAKKAL,,35.29,64.71,0.0,0.0,2025-09-27T20:11:22.523942+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,KRR,KARUR,6.0,94.12,5.88,0.0,0.0,2025-09-27T20:11:25.988083+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,DG,DINDIGUL JN,6.0,94.12,5.88,0.0,0.0,2025-09-27T20:11:29.719951+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,KQN,KODAIKANAL ROAD,15.0,64.71,35.29,0.0,0.0,2025-09-27T20:11:33.496985+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,MDU,MADURAI JN,8.0,76.47,23.53,0.0,0.0,2025-09-27T20:11:35.072362+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,VPT,VIRUDUNAGAR JN,10.0,76.47,23.53,0.0,0.0,2025-09-27T20:11:36.647451+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,SRT,SATUR,10.0,76.47,23.53,0.0,0.0,2025-09-27T20:11:38.271906+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,CVP,KOVILPATTI,9.0,82.35,17.65,0.0,0.0,2025-09-27T20:11:42.118844+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,TEN,TIRUNELVELI JN,0.0,100.0,0.0,0.0,0.0,2025-09-27T20:11:43.694636+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,NNN,NANGUNERI,3.0,100.0,0.0,0.0,0.0,2025-09-27T20:11:45.212433+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,VLY,VALLIYUR,,100.0,0.0,0.0,0.0,2025-09-27T20:11:47.529702+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16339,Nagercoil Express,NCJ,NAGERCOIL JN,,100.0,0.0,0.0,0.0,2025-09-27T20:11:49.317363+00:00,https://etrain.info/train/Nagercoil-Express-16339/history?d=1y
16340,Nagercoil Express,NCJ,NAGERCOIL JN,1.0,100.0,0.0,0.0,0.0,2025-09-27T20:11:56.132897+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,VLY,VALLIYUR,0.0,100.0,0.0,0.0,0.0,2025-09-27T20:11:57.701747+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,NNN,NANGUNERI,2.0,100.0,0.0,0.0,0.0,2025-09-27T20:11:59.412169+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,TEN,TIRUNELVELI JN,2.0,100.0,0.0,0.0,0.0,2025-09-27T20:12:01.175694+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,CVP,KOVILPATTI,,75.0,25.0,0.0,0.0,2025-09-27T20:12:03.359072+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,SRT,SATUR,,75.0,25.0,0.0,0.0,2025-09-27T20:12:05.816213+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,VPT,VIRUDUNAGAR JN,8.0,81.25,18.75,0.0,0.0,2025-09-27T20:12:07.509080+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,MDU,MADURAI JN,19.0,56.25,31.25,12.5,0.0,2025-09-27T20:12:09.280122+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,KQN,KODAIKANAL ROAD,,25.0,37.5,37.5,0.0,2025-09-27T20:12:11.668506+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,DG,DINDIGUL JN,39.0,37.5,31.25,31.25,0.0,2025-09-27T20:12:13.663635+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,KRR,KARUR,43.0,12.5,50.0,37.5,0.0,2025-09-27T20:12:15.236129+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,NMKL,NAMAKKAL,,25.0,50.0,25.0,0.0,2025-09-27T20:12:17.817129+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,SA,SALEM JN,16.0,56.25,43.75,0.0,0.0,2025-09-27T20:12:19.925220+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,SLY,SAMALPATTI,40.0,0.0,93.75,6.25,0.0,2025-09-27T20:12:21.815193+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,TPT,TIRUPATTUR JN,,6.25,75.0,18.75,0.0,2025-09-27T20:12:24.508519+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,KPD,KATPADI JN,,87.5,12.5,0.0,0.0,2025-09-27T20:12:26.784076+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,CTO,CHITTOOR,15.0,75.0,25.0,0.0,0.0,2025-09-27T20:12:28.830332+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,PAK,PAKALA JN,28.0,0.0,93.75,6.25,0.0,2025-09-27T20:12:30.668598+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,PIL,PILER,31.0,0.0,93.75,6.25,0.0,2025-09-27T20:12:32.422776+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,MPL,MADANAPALLE RD,34.0,6.25,87.5,6.25,0.0,2025-09-27T20:12:34.183854+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,KRY,KADIRI,27.0,37.5,56.25,6.25,0.0,2025-09-27T20:12:36.228931+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,DMM,DHARMAVARAM JN,11.0,75.0,25.0,0.0,0.0,2025-09-27T20:12:38.168364+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,ATP,ANANTAPUR,10.0,68.75,31.25,0.0,0.0,2025-09-27T20:12:39.957305+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,GTL,GUNTAKAL JN,15.0,56.25,43.75,0.0,0.0,2025-09-27T20:12:41.961256+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,AD,ADONI,24.0,25.0,75.0,0.0,0.0,2025-09-27T20:12:43.436001+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,MALM,MANTHRALAYAM RD,24.0,18.75,75.0,6.25,0.0,2025-09-27T20:12:45.335490+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,RC,RAICHUR,,68.75,31.25,0.0,0.0,2025-09-27T20:12:47.568683+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,YG,YADGIR,19.0,37.5,62.5,0.0,0.0,2025-09-27T20:12:49.394179+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
16340,Nagercoil Express,WADI,WADI,10.0,81.25,18.75,0.0,0.0,2025-09-27T20:12:51.469000+00:00,https://etrain.info/train/Nagercoil-Express-16340/history?d=1y
